id,f1,f2,f3,f4,y1,y2,y3
3222,28.2,22.44,35,20001.65939,-0.07,1.77,-56.06
3223,28.22,22.41,35,20002.42233,-0.01,1.7,-56.07
3224,28.19,22.4,35,19995.70847,-0.03,1.72,-56.09
3225,28.26,22.4,35,20003.50952,-0.04,1.72,-56.06
3226,28.16,22.44,35,20002.30789,-0.03,1.75,-56.09
3227,28.14,22.45,35,19994.85016,0,1.76,-56.09
3228,28.12,22.44,35,20003.49045,0.01,1.71,-55.78
3229,28.16,22.46,35,20001.25885,-0.01,1.75,-55.92
3230,28.18,22.43,35,19995.40329,-0.04,1.74,-55.94
3231,28.19,22.47,35,20003.75748,-0.02,1.73,-56.02
3232,28.15,22.41,35,20001.67847,0.05,1.74,-56
3233,28.22,22.43,35,19995.80383,0.02,1.72,-56
3234,28.18,22.45,35,20002.68936,0.04,1.72,-55.92
3235,28.16,22.42,35,20002.70844,0,1.72,-56
3236,28.21,22.41,35,19996.89102,-0.1,2.08,-55.85
3237,28.19,22.38,35,19999.17984,0.03,1.69,-56.4
3238,28.13,22.43,35,20003.54767,0.18,1.77,-56.37
3239,28.14,22.38,35,19998.53134,-0.04,1.65,-55.86
3240,28.16,22.45,35,19996.58585,0.1,1.86,-55.78
3241,28.18,22.43,35,20003.98636,0.03,1.64,-55.9
3242,28.18,22.43,35,19999.58038,0.1,1.72,-55.88
3243,28.17,22.49,35,19995.38422,-0.08,1.7,-55.79
3244,28.2,22.45,35,20003.89099,-0.03,1.76,-55.76
3245,28.18,22.48,35,20002.11716,0.14,1.85,-55.83
3246,28.19,22.42,35,19996.2616,0.05,1.78,-55.84
3247,28.13,22.46,35,19999.00818,0.04,1.77,-55.84
3248,28.24,22.42,35,20003.66211,0.1,1.76,-55.85
3249,28.15,22.44,35,20000.41962,0.08,1.75,-55.81
3250,28.14,22.4,35,19995.70847,0.07,1.76,-55.81
3251,28.19,22.42,35,20002.05994,0.02,1.79,-55.82
3252,28.14,22.44,35,20003.1662,0.08,1.79,-55.82
3253,28.19,22.43,35,19998.68393,0.1,1.84,-55.81
3254,28.17,22.42,35,19995.49866,0.09,1.81,-55.8
3255,28.17,22.44,35,20004.21524,0.07,1.82,-55.81
3256,28.19,22.46,35,20001.73569,0.13,1.83,-55.78
3257,28.17,22.43,35,19995.95642,0.13,1.77,-55.8
3258,28.22,22.45,35,20002.09808,0.1,1.76,-56.13
3259,28.2,22.43,35,20003.31879,0.11,1.77,-56.12
3260,28.19,22.42,35,19997.32971,0.04,1.73,-56.14
3261,28.21,22.41,35,19997.36786,0.08,1.87,-56.14
3262,28.25,22.4,35,20004.27246,0.17,1.89,-56.1
3263,28.16,22.41,35,19999.16077,0.22,1.87,-56.14
3264,28.13,22.47,35,19995.6131,0.14,1.89,-56.08
3265,28.21,22.44,35,20004.23431,0.17,1.81,-56.12
3266,28.15,22.39,35,20000.70572,0.04,1.64,-56.19
3267,28.19,22.43,35,19995.21255,0,1.8,-55.96
3268,28.19,22.43,35,20003.41415,0.1,1.8,-56.05
3269,28.16,22.46,35,20002.1553,0.11,1.73,-56.05
3270,28.18,22.39,35,19995.86105,0.1,1.78,-56.05
3271,28.12,22.41,35,20001.85013,0.11,1.75,-56.07
3272,28.19,22.45,35,20003.28064,0.1,1.83,-56.02
3273,28.18,22.48,35,19996.8338,0.12,1.83,-56.04
3274,28.17,22.41,35,20000.17166,0.11,1.79,-56.05
3275,28.19,22.45,35,20002.86102,0.09,1.79,-56
3276,28.19,22.42,35,19997.1962,0.11,1.82,-56.03
3277,28.21,22.44,35,20000.55313,0.12,1.82,-55.83
3278,28.13,22.43,35,20003.24249,0.15,1.82,-55.83
3279,28.13,22.39,35,19997.92099,0.17,1.81,-55.86
3280,28.09,22.44,35,19996.89102,0.18,1.8,-55.83
3281,28.17,22.47,35,20003.71933,0.14,1.82,-55.84
3282,28.19,22.44,35,19998.58856,0.18,1.83,-55.84
3283,28.18,22.43,35,19996.43326,0.17,1.8,-55.83
3284,28.19,22.43,35,20003.33786,0.16,1.76,-55.86
3285,28.15,22.44,35,19997.74933,0.18,1.82,-55.84
3286,28.17,22.44,35,19999.73297,0.17,1.79,-56.02
3287,28.13,22.43,35,20003.41415,0.18,1.79,-56.03
3288,28.19,22.47,35,19996.12808,0.14,1.78,-56.02
3289,28.22,22.39,35,20001.27792,0.14,1.84,-56.04
3290,28.21,22.44,35,20002.09808,0.18,1.81,-56.04
3291,28.19,22.48,35,19995.65125,0.12,1.82,-56.03
3292,28.19,22.48,35,20003.8147,0.12,1.76,-56.04
3293,28.19,22.38,35,20000.9346,0.11,1.78,-56.05
3294,28.17,22.46,35,19995.44144,0.24,1.84,-56.77
3295,28.16,22.42,35,20004.02451,0.16,1.8,-56.03
3296,28.17,22.41,35,19999.58038,0.15,1.77,-56.05
3297,28.18,22.48,35,19997.15805,0.14,1.78,-56.06
3298,28.19,22.43,35,20003.68118,0.15,1.79,-56.08
3299,28.16,22.39,35,19997.17712,0.15,1.72,-56.06
3300,28.14,22.44,35,20000.85831,0.16,1.75,-56.04
3301,28.19,22.42,35,20002.00272,0.15,1.81,-56.06
3302,28.2,22.46,34,19995.93735,0.19,1.78,-56.05
3303,28.18,22.45,35,20003.8147,0.17,1.8,-56.08
3304,28.18,22.43,35,20000.13351,0.18,1.78,-55.56
3305,28.22,22.39,35,19995.6131,0.18,1.78,-55.76
3306,28.16,22.47,35,20003.68118,0.17,1.73,-55.75
3307,28.18,22.44,35,19998.703,-0.54,2.37,-55.42
3308,28.17,22.43,34,19997.78748,0.15,1.66,-55.72
3309,28.21,22.45,35,20003.12805,0.1,1.73,-55.77
3310,28.17,22.48,35,19996.77658,0.22,1.76,-55.78
3311,28.16,22.42,35,20001.83105,0.21,1.72,-55.78
3312,28.14,22.47,35,20001.8692,0.18,1.74,-55.72
3313,28.16,22.47,35,19996.28067,0.15,1.75,-55.75
3314,28.12,22.44,35,20003.31879,0.14,1.72,-56.12
3315,28.19,22.42,35,20000.85831,0.18,1.78,-56.01
3316,28.19,22.47,35,19995.55588,0.64,1.02,-56.08
3317,28.25,22.47,35,20003.92914,0.2,1.78,-56.03
3318,28.13,22.45,35,19997.38693,0.18,1.81,-55.99
3319,28.21,22.41,35,20001.96457,0.15,1.78,-56.05
3320,28.23,22.43,35,20001.39236,1.15,1.77,-56.3
3321,28.15,22.49,35,19995.19348,0.09,1.73,-55.97
3322,28.15,22.39,35,20004.15802,0.09,1.78,-55.92
3323,28.22,22.44,35,19998.93188,0.24,1.78,-56.53
3324,28.2,22.44,35,19997.38693,0.26,1.88,-56.44
3325,28.21,22.4,35,20002.91824,0.02,1.71,-55.84
3326,28.18,22.47,35,19995.95642,0.18,1.81,-55.88
3327,28.15,22.41,35,20003.8147,0.21,1.79,-55.86
3328,28.19,22.45,35,20000.09537,0.18,1.86,-55.85
3329,28.15,22.4,35,19998.01636,0.21,1.84,-55.86
3330,28.13,22.48,35,20002.91824,0.14,1.85,-55.84
3331,28.19,22.42,35,19995.97549,0.17,1.85,-55.87
3332,28.13,22.48,35,20003.8147,0.17,1.82,-55.84
3333,28.19,22.46,35,19999.02725,0.17,1.83,-55.83
3334,28.2,22.4,35,19998.95096,0.19,1.82,-56.12
3335,28.11,22.46,35,20002.36511,0.13,1.83,-56.11
3336,28.16,22.47,35,19995.5368,0.2,1.81,-56.14
3337,28.16,22.42,35,20003.85284,0.18,1.86,-56.14
3338,28.18,22.4,35,19998.35968,0.17,1.78,-56.14
3339,28.19,22.39,35,20000.89645,0.15,1.84,-56.15
3340,28.21,22.5,35,20001.75476,0.14,1.83,-56.12
3341,28.16,22.43,35,19995.74661,-0.11,2.77,-56.12
3342,28.18,22.43,35,20003.92914,0.21,1.74,-56.03
3343,28.15,22.37,35,19998.83652,0.27,1.81,-55.99
3344,28.18,22.46,35,19998.16895,0.16,1.68,-56.3
3345,28.16,22.41,35,20002.68936,0.33,1.86,-56.27
3346,28.23,22.45,35,19995.99457,0.26,1.94,-56.23
3347,28.15,22.43,35,20003.83377,0.28,1.94,-56.23
3348,28.19,22.42,35,19999.67575,0.09,1.77,-56.19
3349,28.11,22.43,35,19999.02725,0.14,1.86,-56.19
3350,28.19,22.45,34,20003.37601,0.06,1.82,-56.28
3351,28.17,22.45,35,19995.86105,0.13,1.92,-56.21
3352,28.19,22.4,35,20004.23431,0.31,1.89,-56.43
3353,28.16,22.44,35,19999.54224,0.17,1.83,-56.3
3354,28.22,22.46,35,19996.77658,0.19,1.85,-56.31
3355,28.22,22.42,35,20003.58582,0.17,1.78,-56.26
3356,28.15,22.43,35,19996.24252,0.17,1.84,-56.29
3357,28.16,22.4,35,20003.8147,0.21,1.87,-56.27
3358,28.18,22.44,35,19999.98093,0.19,1.85,-56.3
3359,28.21,22.43,35,19996.20438,0.19,1.81,-56.31
3360,28.21,22.48,35,20003.31879,0.2,1.87,-56.32
3361,28.22,22.41,35,19996.87195,0.2,1.88,-56.3
3362,28.2,22.42,35,20002.32697,0.19,1.91,-56.3
3363,28.19,22.42,35,20001.5831,0.2,1.9,-56.29
3364,28.13,22.42,35,19995.44144,0.18,1.9,-56.3
3365,28.19,22.47,35,20003.56674,0.17,1.86,-56.3
3366,28.23,22.46,35,20000.32425,0.19,1.9,-56.29
3367,28.15,22.43,35,19995.68939,0.17,1.88,-56.29
3368,28.19,22.45,35,20003.94821,0.15,1.95,-56.29
3369,28.22,22.43,34,19999.6376,0.2,1.92,-56.31
3370,28.18,22.5,35,19995.93735,0.11,1.88,-56.32
3371,28.18,22.45,35,20003.62396,0.16,1.87,-56.13
3372,28.21,22.48,35,19998.703,0.18,1.87,-56.3
3373,28.24,22.41,35,19997.78748,0.17,1.89,-56.32
3374,28.16,22.47,35,20003.18527,0.17,1.82,-56.35
3375,28.18,22.44,35,19997.55859,0.18,1.87,-56.33
3376,28.16,22.44,35,20000.26703,0.19,1.85,-56.34
3377,28.18,22.41,35,20002.63214,0.15,1.84,-56.35
3378,28.17,22.41,35,19995.93735,0.21,1.93,-56.33
3379,28.19,22.44,35,20003.24249,0.2,1.92,-56.38
3380,28.16,22.43,35,20001.52588,0.24,1.91,-56.45
3381,28.21,22.46,35,19995.6131,0.2,1.95,-56.43
3382,28.25,22.38,35,20003.91006,0.23,1.93,-56.37
3383,28.2,22.43,35,19998.47412,0.19,1.92,-56.35
3384,28.15,22.43,35,19996.94824,0.18,1.91,-56.36
3385,28.24,22.43,35,20003.70026,0.18,1.93,-56.35
3386,28.16,22.46,35,19998.14987,0.18,1.89,-56.36
3387,28.16,22.44,35,19998.53134,0.18,1.93,-56.35
3388,28.17,22.42,35,20003.0899,0.21,1.9,-56.35
3389,28.19,22.41,35,19996.5477,0.13,1.93,-56.35
3390,28.19,22.43,35,20002.1553,0.2,1.94,-56.34
3391,28.14,22.44,35,20001.71661,0.18,1.92,-56.37
3392,28.18,22.46,35,19995.84198,0.18,1.9,-56.35
3393,28.14,22.47,35,20004.11987,0.21,1.9,-56.35
3394,28.19,22.46,34,20000.38147,0.22,1.94,-56.33
3395,28.24,22.45,35,19995.74661,0.19,1.94,-56.32
3396,28.17,22.43,34,20003.68118,0.18,1.88,-56.34
3397,28.2,22.44,35,19998.18802,0.18,1.91,-56.34
3398,28.19,22.45,34,19997.1199,0.17,1.92,-56.34
3399,28.2,22.48,34,20003.26157,0.17,1.91,-55.68
3400,28.18,22.44,35,19997.99728,0.12,1.9,-55.4
3401,28.18,22.45,35,20000.47684,0.17,1.92,-55.99
3402,28.19,22.43,35,20002.76566,0.18,1.92,-55.99
3403,28.18,22.43,35,19996.45233,0.15,1.93,-56
3404,28.19,22.42,35,20003.4523,0.15,1.89,-55.99
3405,28.2,22.41,35,19999.96185,0.16,1.9,-55.98
3406,28.19,22.44,35,19996.41418,0.16,1.91,-56.01
3407,28.25,22.44,35,20003.26157,0.15,1.93,-56.01
3408,28.2,22.43,35,19996.12808,0.12,1.95,-55.98
3409,28.22,22.47,35,20003.39508,0.16,1.94,-56.62
3410,28.18,22.46,35,20001.10626,0.14,1.96,-56.4
3411,28.15,22.45,35,19996.01364,0.11,1.9,-56.39
3412,28.23,22.47,35,20003.35693,0.17,1.91,-56.38
3413,28.21,22.39,35,19995.91827,0.13,1.94,-56.4
3414,28.16,22.49,35,20004.17709,0.15,1.88,-56.42
3415,28.27,22.49,35,19998.93188,0.12,1.9,-56.4
3416,28.23,22.44,35,19999.31335,0.15,1.9,-56.41
3417,28.19,22.46,35,20002.40326,0.19,1.9,-56.4
3418,28.23,22.44,35,19995.07904,0.17,1.88,-56.41
3419,28.17,22.43,35,20004.13895,0.18,1.84,-56.39
3420,28.17,22.41,35,19997.21527,0.13,1.91,-56.41
3421,28.23,22.47,35,20002.30789,0.15,1.89,-56.43
3422,28.19,22.46,35,20001.18256,0.13,1.84,-56.4
3423,28.21,22.46,35,19995.57495,0.11,1.84,-56.36
3424,28.19,22.43,35,20003.43323,0.08,1.9,-56.4
3425,28.17,22.43,35,19996.31882,0.09,1.84,-56.43
3426,28.19,22.41,35,20003.01361,0.08,1.87,-56.36
3427,28.21,22.4,35,20000.6485,0.03,1.88,-56.36
3428,28.18,22.5,35,19995.86105,0,1.9,-55.64
3429,28.24,22.44,35,20003.68118,0.04,1.9,-56.07
3430,28.16,22.48,35,19996.45233,0.01,1.9,-56.05
3431,28.22,22.47,35,20002.99454,-0.01,1.91,-56.03
3432,28.25,22.46,35,20000.2861,-0.02,1.88,-56.04
3433,28.2,22.46,35,19995.99457,0,1.88,-56.05
3434,28.15,22.41,35,20003.28064,-0.04,1.89,-56.07
3435,28.14,22.47,35,19996.29974,0,1.95,-56.05
3436,28.22,22.44,35,20004.36783,-0.01,1.95,-56.07
3437,28.16,22.42,35,19999.82834,-0.05,1.88,-56.07
3438,28.15,22.43,35,19999.10355,-0.04,1.89,-56.04
3439,28.18,22.41,35,20002.40326,0.02,1.91,-56.05
3440,28.21,22.46,35,19995.40329,0.02,1.95,-56.03
3441,28.21,22.46,35,20003.85284,0.04,1.9,-56.04
3442,28.21,22.44,35,19996.60492,0.02,1.86,-56.06
3443,28.25,22.42,35,20003.07083,0.07,1.94,-56.04
3444,28.21,22.44,35,19999.04633,0.05,1.97,-56.01
3445,28.17,22.43,35,19998.37875,0.01,1.89,-56.05
3446,28.19,22.45,35,20002.53677,0.02,1.85,-56.07
3447,28.21,22.49,35,19995.21255,-0.01,1.89,-56.32
3448,28.23,22.45,35,20004.02451,0.03,1.92,-56.14
3449,28.22,22.41,35,19995.86105,0.04,1.96,-56.14
3450,28.18,22.46,35,20004.36783,0,1.95,-56.12
3451,28.21,22.44,35,19997.27249,0.04,1.92,-56.11
3452,28.23,22.42,35,20002.19345,0.06,1.91,-56.14
3453,28.19,22.41,35,20000.78201,0.06,1.94,-56.14
3454,28.17,22.39,35,19995.8992,0.03,1.93,-56.07
3455,28.16,22.46,35,20003.29971,0.08,1.93,-56.09
3456,28.22,22.37,35,19996.14716,0.07,1.93,-55.85
3457,28.22,22.43,35,20004.06265,0.09,1.95,-55.78
3458,28.18,22.44,35,19998.7793,0.04,1.87,-55.96
3459,28.23,22.46,35,19999.59946,0.11,1.9,-56.02
3460,28.26,22.42,35,20001.69754,0.05,1.94,-55.99
3461,28.23,22.47,35,19995.57495,0.09,1.93,-56
3462,28.22,22.44,35,20003.14713,0.09,1.94,-56.01
3463,28.18,22.45,35,19996.16623,0.03,2,-56
3464,28.21,22.45,35,20004.36783,0.04,1.96,-56
3465,28.16,22.46,35,19998.89374,0.06,1.95,-55.97
3466,28.22,22.44,35,19999.94278,0.07,1.95,-56
3467,28.24,22.42,35,20002.61307,0.05,1.96,-55.99
3468,28.18,22.49,35,19994.90738,0.06,1.99,-55.99
3469,28.21,22.41,35,20004.32968,0.08,1.99,-56.01
3470,28.17,22.44,35,19997.08176,0.04,1.95,-56.02
3471,28.18,22.4,35,20002.36511,0.07,1.95,-56.02
3472,28.19,22.46,35,20001.81198,0.08,1.89,-56.01
3473,28.14,22.46,35,19995.19348,0.05,1.96,-56.02
3474,28.23,22.47,35,20004.23431,0.08,1.93,-56.05
3475,28.21,22.43,35,19998.18802,0.09,1.93,-56.05
3476,28.23,22.44,35,19998.09265,0.07,1.96,-56.05
3477,28.21,22.43,35,20003.47137,0.03,2.01,-56.05
3478,28.25,22.44,35,19996.68121,0.08,2,-56.04
3479,28.21,22.49,35,20002.19345,0.06,1.91,-56.02
3480,28.23,22.42,35,20002.38419,0.06,1.99,-56.02
3481,28.24,22.4,35,19995.02182,0.04,1.91,-56.05
3482,28.22,22.43,35,20003.64304,0.05,1.97,-56.05
3483,28.22,22.42,35,20000.70572,0.02,1.97,-56.05
3484,28.21,22.41,35,19995.17441,0.05,1.97,-56.03
3485,28.23,22.43,35,20004.29153,0.05,1.99,-56.5
3486,28.22,22.48,35,19998.74115,0.06,1.94,-56.29
3487,28.2,22.45,35,19996.35696,0.04,1.98,-56.2
3488,28.2,22.44,35,20004.25339,0.06,1.95,-56.17
3489,28.22,22.39,35,19997.74933,0.08,1.93,-56.23
3490,28.16,22.45,35,19997.74933,0.07,1.97,-56.26
3491,28.21,22.45,35,20003.8147,0.03,1.94,-56.26
3492,28.21,22.48,35,19997.21527,0.07,1.92,-56.22
3493,28.23,22.47,35,20000.3624,0.07,1.97,-56.3
3494,28.21,22.43,35,20003.41415,0.06,1.95,-56.31
3495,28.26,22.49,35,19996.01364,0.02,1.97,-55.77
3496,28.21,22.42,35,20001.35422,0.02,1.98,-56.11
3497,28.23,22.42,35,20002.99454,0.06,1.9,-56.1
3498,28.27,22.42,35,19995.8992,0.08,1.88,-56.07
3499,28.19,22.45,35,20000.51498,0.07,1.93,-56.06
3500,28.23,22.39,35,20003.62396,0.07,1.91,-56.09
3501,28.27,22.46,35,19997.61581,0.01,1.95,-56.09
3502,28.2,22.47,35,19996.68121,0.04,1.91,-56.07
3503,28.25,22.48,35,20003.98636,0.04,1.97,-56.08
3504,28.18,22.49,35,19998.24524,0.03,1.94,-56.11
3505,28.2,22.41,35,19996.01364,0.02,1.95,-56.32
3506,28.21,22.43,35,20004.61578,0.04,2,-56.3
3507,28.22,22.44,35,19999.6376,-0.04,1.89,-56.39
3508,28.21,22.4,35,19995.21255,-0.13,2.08,-56.13
3509,28.29,22.41,35,20004.36783,0.08,2,-56.29
3510,28.28,22.43,35,20001.56403,0.07,1.96,-56.28
3511,28.28,22.41,35,19995.82291,0.06,1.98,-56.31
3512,28.25,22.4,35,20002.63214,0.06,1.95,-56.29
3513,28.23,22.43,35,20002.61307,0.06,1.97,-56.31
3514,28.2,22.45,35,19996.2616,0.07,1.97,-56.3
3515,28.2,22.41,35,19999.14169,0.09,1.97,-56.27
3516,28.25,22.41,35,20003.28064,0.07,1.98,-56.29
3517,28.22,22.44,35,19997.42508,0.06,1.96,-56.27
3518,28.21,22.44,35,19998.0545,0.04,2.01,-56.26
3519,28.22,22.45,35,20004.19617,0.09,2.02,-56.27
3520,28.19,22.46,35,19998.72208,0.06,2.01,-56.3
3521,28.22,22.45,35,19995.49866,0.07,1.97,-56.29
3522,28.27,22.46,35,20004.06265,0.06,2.03,-56.26
3523,28.26,22.43,35,20000,0.09,1.97,-56.44
3524,28.2,22.42,35,19994.6022,0.1,2.02,-56.4
3525,28.22,22.44,35,20004.3869,0.06,2.05,-56.12
3526,28.21,22.38,35,20000.87738,0.08,2.03,-56.15
3527,28.26,22.45,35,19994.88831,0.08,2.01,-56.14
3528,28.22,22.41,35,20003.68118,0.09,2.03,-56.09
3529,28.22,22.45,35,20002.97546,0.1,1.98,-56.08
3530,28.19,22.43,35,19996.33789,0.09,2.02,-56.08
3531,28.19,22.48,34,20000.61035,0.08,1.99,-56.09
3532,28.28,22.45,35,20003.66211,0.04,2,-56.08
3533,28.19,22.43,35,19997.88284,0.04,2.03,-56.01
3534,28.23,22.45,35,19995.59402,0.09,1.97,-56.28
3535,28.25,22.43,35,20004.23431,0.07,2.02,-56.27
3536,28.22,22.42,35,20001.64032,0.07,2.03,-56.27
3537,28.28,22.49,35,19995.23163,0.07,1.99,-56.28
3538,28.25,22.45,35,20002.05994,0.04,2.01,-56.26
3539,28.21,22.47,35,20003.33786,0.07,1.95,-56.28
3540,28.25,22.41,35,19997.73026,0.1,2,-56.25
3541,28.22,22.45,35,19996.71936,0.11,1.99,-56.24
3542,28.21,22.51,35,20004.40598,0.1,2.02,-56.27
3543,28.2,22.43,35,20000.76294,0.07,1.99,-56.29
3544,28.25,22.4,35,19995.70847,0.1,1.99,-56.27
3545,28.23,22.43,35,20001.83105,0.09,2.01,-56.29
3546,28.28,22.44,35,20003.58582,0.09,2.05,-56.29
3547,28.25,22.46,35,19998.58856,0.09,2.03,-56.3
3548,28.19,22.46,35,19994.86923,0.06,2.02,-56.27
3549,28.25,22.48,35,20004.27246,0.11,2,-56.28
3550,28.23,22.44,35,20002.13623,0.12,1.97,-56.28
3551,28.31,22.44,35,19996.07086,0.09,2.02,-56.29
3552,28.29,22.43,35,19999.04633,0.12,1.99,-56.28
3553,28.25,22.44,35,20004.06265,0.11,1.99,-56.34
3554,28.26,22.47,35,19998.79837,0.12,2,-56.36
3555,28.23,22.48,35,19994.69757,0.12,1.99,-56.37
3556,28.19,22.44,35,20004.34875,0.14,2.06,-56.35
3557,28.27,22.46,35,20001.46866,0.12,2.06,-56.34
3558,28.2,22.4,35,19995.34607,0.08,2.01,-56.34
3559,28.22,22.46,35,20001.56403,0.14,2.04,-56.33
3560,28.18,22.5,35,20003.52859,0.15,2.05,-56.36
3561,28.22,22.45,35,19997.38693,0.13,2.03,-56.37
3562,28.28,22.4,35,19996.39511,0.11,2.07,-56.36
3563,28.25,22.46,35,20004.82559,0.12,2.03,-56.27
3564,28.2,22.39,35,20000.01907,0.12,2.05,-56.27
3565,28.26,22.43,35,19994.54498,0.1,2.04,-56.27
3566,28.24,22.44,35,20004.31061,0.09,1.99,-56.26
3567,28.26,22.43,35,20001.67847,0.09,2.04,-56.26
3568,28.22,22.39,35,19995.28885,0.13,2.03,-56.25
3569,28.28,22.42,35,20001.64032,0.08,1.96,-56.28
3570,28.25,22.44,35,20004.08173,0.1,2.03,-56.26
3571,28.23,22.44,35,19998.01636,0.09,2.03,-56.26
3572,28.21,22.44,35,19995.36514,0.12,2.03,-56.56
3573,28.23,22.46,35,20004.86374,0.04,2.03,-56.53
3574,28.21,22.39,35,19999.86649,0.09,1.95,-56.55
3575,28.22,22.47,35,19994.46869,0.12,2,-56.57
3576,28.27,22.41,35,20004.21524,0.1,2.01,-56.57
3577,28.25,22.41,35,20002.84195,0.11,2.02,-56.56
3578,28.23,22.44,35,19996.37604,0.13,1.99,-56.55
3579,28.23,22.43,35,19997.73026,0.13,2.07,-56.56
3580,28.22,22.47,35,20004.27246,0.06,2.02,-56.61
3581,28.22,22.46,35,19999.04633,0.07,2.01,-56.85
3582,28.24,22.41,35,19995.13626,0.1,2,-56.28
3583,28.25,22.45,35,20004.73022,0.11,1.99,-56.26
3584,28.24,22.47,35,20001.71661,0.04,2.01,-56.25
3585,28.22,22.39,35,19996.37604,0.12,1.99,-56.26
3586,28.23,22.43,35,19999.54224,0.07,2.05,-56.32
3587,28.28,22.46,35,20004.1008,0.08,2.05,-56.31
3588,28.23,22.44,35,19999.46594,0.07,2.01,-56.29
3589,28.28,22.42,35,19994.83109,0.1,2.06,-56.24
3590,28.29,22.4,35,20003.54767,0.13,2.06,-56.12
3591,28.29,22.43,35,20003.03268,0.13,2.01,-56.21
3592,28.22,22.43,35,19997.21527,0.1,2,-56.18
3593,28.21,22.41,35,19994.88831,0.09,2.01,-56.16
3594,28.26,22.44,35,20004.53949,0.13,2.02,-56.15
3595,28.26,22.48,35,20002.34604,0.1,1.95,-56.16
3596,28.26,22.44,35,19996.75751,0.1,2.02,-56.22
3597,28.29,22.46,35,19996.03271,0.15,2.01,-56.27
3598,28.24,22.44,35,20004.92096,0.13,2.03,-56.24
3599,28.24,22.43,35,20002.55585,0.12,1.99,-56.12
3600,28.28,22.41,35,19996.71936,0.08,2,-56.06
3601,28.28,22.4,35,19996.10901,0.1,2.04,-56.28
3602,28.2,22.47,35,20005.09262,0.11,2.02,-56.27
3603,28.31,22.43,35,20001.73569,0.11,2,-56.27
3604,28.23,22.43,35,19996.52863,0.11,1.99,-56.28
3605,28.26,22.48,35,19995.80383,0.13,2.01,-56.28
3606,28.23,22.42,35,20004.73022,0.13,2.06,-56.23
3607,28.23,22.39,35,20003.28064,0.12,2.05,-56.22
3608,28.19,22.43,35,19997.17712,0.12,2.06,-56.26
3609,28.26,22.48,35,19995.2507,0.12,2.05,-56.28
3610,28.29,22.42,35,20003.83377,0.12,1.99,-56.28
3611,28.26,22.44,35,20003.62396,0.06,2.05,-56.29
3612,28.26,22.45,35,19999.08447,0.1,2.02,-56.28
3613,28.29,22.44,35,19994.90738,0.12,2.03,-56.3
3614,28.26,22.47,35,20001.12534,0.12,2.06,-56.28
3615,28.22,22.43,35,20004.04358,0.08,2.05,-56.3
3616,28.28,22.43,35,20000.72479,0.1,2.04,-56.3
3617,28.23,22.44,35,19995.86105,0.11,1.99,-56.3
3618,28.29,22.38,35,19999.82834,0.1,2.05,-56.49
3619,28.3,22.44,35,20004.50134,0.09,2.04,-56.53
3620,28.29,22.46,35,20002.02179,0.11,2.03,-56.36
3621,28.26,22.4,35,19996.64307,0.13,2.05,-56.37
3622,28.3,22.39,35,19996.5477,0.14,2.06,-56.32
3623,28.3,22.38,35,20004.31061,0.13,2.03,-56.35
3624,28.24,22.47,35,20002.91824,0.15,2.05,-56.41
3625,28.25,22.41,35,19999.12262,0.13,2.01,-56.36
3626,28.25,22.4,35,19994.62128,0.1,2.03,-56.31
3627,28.23,22.45,35,20001.71661,0.08,2.02,-56.35
3628,28.26,22.4,35,20004.06265,0.12,2.03,-56.21
3629,28.22,22.43,35,20001.27792,0.1,2.05,-56.3
3630,28.29,22.45,35,19996.45233,0.12,2.07,-56.26
3631,28.27,22.39,35,19995.99457,0.13,2.03,-56.25
3632,28.28,22.39,35,20004.27246,0.13,2.03,-56.31
3633,28.22,22.44,35,20002.78473,0.08,2.03,-56.31
3634,28.22,22.36,35,19997.52045,0.08,2.04,-56.3
3635,28.28,22.41,35,19994.92645,0.12,2.02,-56.28
3636,28.3,22.45,35,20003.98636,0.1,2.06,-56.26
3637,28.29,22.48,35,20003.31879,0.1,2.07,-56.25
3638,28.26,22.5,35,19998.37875,0.11,2.03,-56.27
3639,28.19,22.4,35,19994.69757,0.12,2.07,-56.37
3640,28.26,22.48,35,20003.47137,0.08,2.07,-56.42
3641,28.26,22.44,35,20003.66211,0.16,2.06,-56.38
3642,28.27,22.44,35,19997.69211,0.12,2.07,-56.37
3643,28.25,22.44,35,19994.48776,0.14,2.06,-56.39
3644,28.26,22.44,35,20003.96729,0.06,2.08,-56.36
3645,28.21,22.46,35,20003.12805,0.12,2.07,-56.36
3646,28.29,22.44,35,19998.56949,0.15,2.06,-56.37
3647,28.28,22.4,35,19994.79294,0.14,2.07,-56.37
3648,28.25,22.41,35,20003.87192,0.12,2.07,-56.36
3649,28.26,22.47,35,20003.24249,0.11,2.05,-56.37
3650,28.26,22.45,35,19997.27249,0.13,2.04,-56.36
3651,28.25,22.41,35,19994.92645,0.15,2.08,-56.38
3652,28.23,22.48,35,20004.08173,0.11,2.09,-56.38
3653,28.25,22.46,35,20002.61307,0.13,2.07,-56.38
3654,28.21,22.41,35,19997.65396,0.13,2.08,-56.4
3655,28.21,22.44,35,19995.6131,0.07,2.08,-56.41
3656,28.25,22.46,35,20004.08173,0.11,2.1,-56.37
3657,28.25,22.42,35,20002.5177,0.12,2.13,-56.39
3658,28.23,22.43,35,19997.55859,0.14,2.12,-56.38
3659,28.25,22.45,35,19996.70029,0.14,2.06,-56.4
